pair,alt,seq,x,y,risk,conflict
DB01_to_DK03#alt1,1,28,150.0,2700.0,0.0393,0.0
DB01_to_DK03#alt1,1,29,200.0,2650.0,0.0407,0.0
DB01_to_DK03#alt1,1,30,200.0,2600.0,0.0366,0.0
DB01_to_DK03#alt1,1,31,200.0,2550.0,0.0327,0.0
DB01_to_DK03#alt1,1,32,250.0,2500.0,0.0327,0.0
DB01_to_DK03#alt1,1,33,250.0,2450.0,0.0327,0.0
DB01_to_DK03#alt1,1,34,250.0,2400.0,0.0369,0.0
DB01_to_DK03#alt1,1,35,250.0,2350.0,0.0414,0.0
DB01_to_DK03#alt1,1,36,250.0,2300.0,0.0467,0.0
DB01_to_DK03#alt1,1,37,300.0,2250.0,0.0591,0.0
DB01_to_DK03#alt1,1,38,300.0,2200.0,0.0663,0.0
DB01_to_DK03#alt1,1,39,300.0,2150.0,0.074,0.0
DB01_to_DK03#alt1,1,40,350.0,2100.0,0.0936,0.0
DB01_to_DK03#alt1,1,41,350.0,2050.0,0.1036,0.0
DB01_to_DK03#alt1,1,42,350.0,2000.0,0.1138,0.0
DB01_to_DK03#alt1,1,43,400.0,1950.0,0.1432,0.0
DB01_to_DK03#alt1,1,44,400.0,1900.0,0.1551,0.0
DB01_to_DK03#alt1,1,45,450.0,1850.0,0.1937,0.0
DB01_to_DK03#alt1,1,46,500.0,1800.0,0.2407,0.0
DB01_to_DK03#alt1,1,47,550.0,1750.0,0.2972,0.0
DB01_to_DK03#alt1,1,48,600.0,1700.0,0.3628,0.0
DB01_to_DK03#alt1,1,49,650.0,1650.0,0.4346,0.0
DB01_to_DK03#alt1,1,50,700.0,1600.0,0.503,0.0
DB01_to_DK03#alt1,1,51,700.0,1550.0,0.4746,0.0
DB01_to_DK03#alt1,1,52,750.0,1500.0,0.503,0.0
DB01_to_DK03#alt1,1,53,750.0,1450.0,0.4746,0.0
DB01_to_DK03#alt1,1,54,800.0,1400.0,0.4931,0.0
DB01_to_DK03#alt1,1,55,850.0,1350.0,0.4746,0.0
DB01_to_DK03#alt1,1,56,900.0,1300.0,0.4275,0.0
DB01_to_DK03#alt1,1,57,950.0,1250.0,0.3679,0.0
DB01_to_DK03#alt1,1,58,1000.0,1250.0,0.3679,0.0
DB01_to_DK03#alt1,1,59,1050.0,1250.0,0.3679,0.0
DB01_to_DK03#alt2,2,0,1000.0,3900.0,0.7165,0.0
DB01_to_DK03#alt2,2,1,1050.0,3950.0,0.6889,0.0
DB01_to_DK03#alt2,2,2,1050.0,4000.0,0.5903,0.0
DB01_to_DK03#alt2,2,3,1000.0,4050.0,0.4746,0.0
DB01_to_DK03#alt2,2,4,950.0,4100.0,0.5903,0.0
DB01_to_DK03#alt2,2,5,900.0,4100.0,0.6065,0.0
DB01_to_DK03#alt2,2,6,850.0,4100.0,0.5903,0.0
DB01_to_DK03#alt2,2,7,800.0,4050.0,0.4746,0.0
DB01_to_DK03#alt2,2,8,750.0,4000.0,0.3784,0.0
DB01_to_DK03#alt2,2,9,700.0,3950.0,0.344,0.0
DB01_to_DK03#alt2,2,10,650.0,3900.0,0.3269,0.0
DB01_to_DK03#alt2,2,11,600.0,3850.0,0.3006,0.0
DB01_to_DK03#alt2,2,12,550.0,3800.0,0.281,0.0
DB01_to_DK03#alt2,2,13,500.0,3750.0,0.253,0.0
DB01_to_DK03#alt2,2,14,450.0,3700.0,0.2252,0.0
DB01_to_DK03#alt2,2,15,400.0,3650.0,0.2057,0.0
DB01_to_DK03#alt2,2,16,350.0,3600.0,0.1827,0.0
DB01_to_DK03#alt2,2,17,400.0,3550.0,0.2211,0.0
DB01_to_DK03#alt2,2,18,450.0,3500.0,0.2636,0.0
DB01_to_DK03#alt2,2,19,500.0,3450.0,0.3077,0.0
DB01_to_DK03#alt2,2,20,550.0,3400.0,0.3485,0.0
DB01_to_DK03#alt2,2,21,550.0,3350.0,0.3269,0.0
DB01_to_DK03#alt2,2,22,500.0,3300.0,0.2609,0.0
DB01_to_DK03#alt2,2,23,500.0,3250.0,0.253,0.0
DB01_to_DK03#alt2,2,24,550.0,3200.0,0.281,0.0
DB01_to_DK03#alt2,2,25,600.0,3150.0,0.3006,0.0
DB01_to_DK03#alt2,2,26,650.0,3100.0,0.3269,0.0
DB01_to_DK03#alt2,2,27,700.0,3050.0,0.344,0.0
DB01_to_DK03#alt2,2,28,750.0,3000.0,0.344,0.0
DB01_to_DK03#alt2,2,29,800.0,2950.0,0.344,0.0
DB01_to_DK03#alt2,2,30,850.0,2900.0,0.3269,0.0
DB01_to_DK03#alt2,2,31,900.0,2850.0,0.3006,0.0
DB01_to_DK03#alt2,2,32,950.0,2800.0,0.281,0.0
DB01_to_DK03#alt2,2,33,1000.0,2750.0,0.253,0.0
DB01_to_DK03#alt2,2,34,1050.0,2700.0,0.281,0.0
DB01_to_DK03#alt2,2,35,1100.0,2650.0,0.3485,0.0
DB01_to_DK03#alt2,2,36,1150.0,2600.0,0.4275,0.0
DB01_to_DK03#alt2,2,37,1200.0,2550.0,0.5134,0.0
DB01_to_DK03#alt2,2,38,1250.0,2500.0,0.6065,0.0
DB01_to_DK03#alt2,2,39,1300.0,2450.0,0.7165,0.0
DB01_to_DK03#alt2,2,40,1300.0,2400.0,0.7165,0.0
DB01_to_DK03#alt2,2,41,1300.0,2350.0,0.6889,0.0
DB01_to_DK03#alt2,2,42,1350.0,2300.0,0.6889,0.0
DB01_to_DK03#alt2,2,43,1400.0,2250.0,0.6889,0.0
DB01_to_DK03#alt2,2,44,1450.0,2200.0,0.6889,0.0
DB01_to_DK03#alt2,2,45,1500.0,2150.0,0.6065,0.0
DB01_to_DK03#alt2,2,46,1550.0,2100.0,0.5134,0.0
DB01_to_DK03#alt2,2,47,1600.0,2050.0,0.4931,0.0
DB01_to_DK03#alt2,2,48,1650.0,2000.0,0.4746,0.0
DB01_to_DK03#alt2,2,49,1700.0,1950.0,0.4346,0.0
DB01_to_DK03#alt2,2,50,1750.0,1900.0,0.4275,0.0
DB01_to_DK03#alt2,2,51,1750.0,1850.0,0.4275,0.0
DB01_to_DK03#alt2,2,52,1750.0,1800.0,0.4346,0.0
DB01_to_DK03#alt2,2,53,1700.0,1750.0,0.5134,0.0
DB01_to_DK03#alt2,2,54,1650.0,1700.0,0.6065,0.0
DB01_to_DK03#alt2,2,55,1600.0,1650.0,0.6889,0.0
DB01_to_DK03#alt2,2,56,1550.0,1600.0,0.6889,0.0
DB01_to_DK03#alt2,2,57,1500.0,1550.0,0.6889,0.0
DB01_to_DK03#alt2,2,58,1450.0,1500.0,0.6889,0.0
DB01_to_DK03#alt2,2,59,1400.0,1450.0,0.6065,0.0
DB01_to_DK03#alt2,2,60,1350.0,1400.0,0.5134,0.0
DB01_to_DK03#alt2,2,61,1300.0,1350.0,0.4346,0.0
DB01_to_DK03#alt2,2,62,1250.0,1300.0,0.3679,0.0
DB01_to_DK03#alt2,2,63,1200.0,1250.0,0.3269,0.0
DB01_to_DK03#alt2,2,64,1150.0,1250.0,0.3485,0.0
DB01_to_DK03#alt2,2,65,1100.0,1250.0,0.3628,0.0
DB01_to_DK03#alt2,2,66,1050.0,1250.0,0.3679,0.0
DB01_to_DK03#alt3,3,0,1000.0,3900.0,0.7165,0.0
DB01_to_DK03#alt3,3,1,1050.0,3950.0,0.6889,0.0
DB01_to_DK03#alt3,3,2,1100.0,4000.0,0.6065,0.0
DB01_to_DK03#alt3,3,3,1150.0,4000.0,0.6241,0.0
DB01_to_DK03#alt3,3,4,1200.0,4000.0,0.6889,0.0
DB01_to_DK03#alt3,3,5,1250.0,4000.0,0.7165,0.0
DB01_to_DK03#alt3,3,6,1300.0,4000.0,0.6889,0.0
DB01_to_DK03#alt3,3,7,1350.0,3950.0,0.7165,0.0
DB01_to_DK03#alt3,3,8,1400.0,3950.0,0.7165,0.0
DB01_to_DK03#alt3,3,9,1450.0,3950.0,0.6889,0.0
DB01_to_DK03#alt3,3,10,1500.0,3900.0,0.7165,0.0
DB01_to_DK03#alt3,3,11,1550.0,3900.0,0.6889,0.0
DB01_to_DK03#alt3,3,12,1600.0,3850.0,0.6889,0.0
DB01_to_DK03#alt3,3,13,1650.0,3800.0,0.6889,0.0
DB01_to_DK03#alt3,3,14,1700.0,3800.0,0.5903,0.0
DB01_to_DK03#alt3,3,15,1750.0,3800.0,0.5134,0.0
DB01_to_DK03#alt3,3,16,1800.0,3800.0,0.503,0.0
DB01_to_DK03#alt3,3,17,1850.0,3800.0,0.5134,0.0
DB01_to_DK03#alt3,3,18,1900.0,3750.0,0.6065,0.0
DB01_to_DK03#alt3,3,19,1950.0,3700.0,0.7165,0.0
DB01_to_DK03#alt3,3,20,2000.0,3700.0,0.7165,0.0
DB01_to_DK03#alt3,3,21,2050.0,3700.0,0.7165,0.0
DB01_to_DK03#alt3,3,22,2100.0,3700.0,0.6889,0.0
DB01_to_DK03#alt3,3,23,2150.0,3650.0,0.6889,0.0
DB01_to_DK03#alt3,3,24,2200.0,3600.0,0.6889,0.0
DB01_to_DK03#alt3,3,25,2250.0,3550.0,0.6889,0.0
DB01_to_DK03#alt3,3,26,2300.0,3500.0,0.6065,0.0
DB01_to_DK03#alt3,3,27,2350.0,3450.0,0.5134,0.0
DB01_to_DK03#alt3,3,28,2400.0,3400.0,0.4346,0.0
DB01_to_DK03#alt3,3,29,2450.0,3350.0,0.3679,0.0
DB01_to_DK03#alt3,3,30,2500.0,3300.0,0.3114,0.0
DB01_to_DK03#alt3,3,31,2550.0,3250.0,0.2972,0.0
DB01_to_DK03#alt3,3,32,2600.0,3200.0,0.3269,0.0
DB01_to_DK03#alt3,3,33,2650.0,3150.0,0.344,0.0
DB01_to_DK03#alt3,3,34,2700.0,3100.0,0.344,0.0
DB01_to_DK03#alt3,3,35,2750.0,3050.0,0.344,0.0
DB01_to_DK03#alt3,3,36,2800.0,3000.0,0.3269,0.0
DB01_to_DK03#alt3,3,37,2850.0,2950.0,0.3269,0.0
DB01_to_DK03#alt3,3,38,2900.0,2900.0,0.344,0.0
DB01_to_DK03#alt3,3,39,2950.0,2850.0,0.344,0.0
DB01_to_DK03#alt3,3,40,3000.0,2800.0,0.344,0.0
DB01_to_DK03#alt3,3,41,3050.0,2750.0,0.344,0.0
DB01_to_DK03#alt3,3,42,3100.0,2700.0,0.3269,0.0
DB01_to_DK03#alt3,3,43,3150.0,2650.0,0.2972,0.0
DB01_to_DK03#alt3,3,44,3200.0,2600.0,0.2609,0.0
DB01_to_DK03#alt3,3,45,3250.0,2550.0,0.2231,0.0
DB01_to_DK03#alt3,3,46,3300.0,2500.0,0.1889,0.0
DB01_to_DK03#alt3,3,47,3300.0,2450.0,0.1661,0.0
DB01_to_DK03#alt3,3,48,3250.0,2400.0,0.2057,0.0
DB01_to_DK03#alt3,3,49,3200.0,2350.0,0.253,0.0
DB01_to_DK03#alt3,3,50,3200.0,2300.0,0.2609,0.0
DB01_to_DK03#alt3,3,51,3150.0,2250.0,0.3114,0.0
DB01_to_DK03#alt3,3,52,3100.0,2200.0,0.3679,0.0
DB01_to_DK03#alt3,3,53,3050.0,2150.0,0.4346,0.0
DB01_to_DK03#alt3,3,54,3000.0,2100.0,0.5134,0.0
DB01_to_DK03#alt3,3,55,2950.0,2050.0,0.6065,0.0
DB01_to_DK03#alt3,3,56,2900.0,2000.0,0.7165,0.0
DB01_to_DK03#alt3,3,57,2900.0,1950.0,0.7165,0.0
DB01_to_DK03#alt3,3,58,2900.0,1900.0,0.6889,0.0
DB01_to_DK03#alt3,3,59,2850.0,1850.0,0.7165,0.0
DB01_to_DK03#alt3,3,60,2850.0,1800.0,0.6889,0.0
DB01_to_DK03#alt3,3,61,2800.0,1750.0,0.6889,0.0
DB01_to_DK03#alt3,3,62,2750.0,1700.0,0.6889,0.0
DB01_to_DK03#alt3,3,63,2700.0,1650.0,0.6889,0.0
DB01_to_DK03#alt3,3,64,2650.0,1600.0,0.6241,0.0
DB01_to_DK03#alt3,3,65,2600.0,1550.0,0.5903,0.0
DB01_to_DK03#alt3,3,66,2550.0,1500.0,0.5134,0.0
DB01_to_DK03#alt3,3,67,2500.0,1450.0,0.4346,0.0
DB01_to_DK03#alt3,3,68,2450.0,1400.0,0.3679,0.0
DB01_to_DK03#alt3,3,69,2400.0,1350.0,0.3114,0.0
DB01_to_DK03#alt3,3,70,2350.0,1300.0,0.2636,0.0
DB01_to_DK03#alt3,3,71,2300.0,1250.0,0.2231,0.0
DB01_to_DK03#alt3,3,72,2250.0,1200.0,0.1889,0.0
DB01_to_DK03#alt3,3,73,2200.0,1150.0,0.1587,0.0
DB01_to_DK03#alt3,3,74,2150.0,1100.0,0.1317,0.0
DB01_to_DK03#alt3,3,75,2100.0,1050.0,0.1082,0.0
DB01_to_DK03#alt3,3,76,2050.0,1000.0,0.0883,0.0
DB01_to_DK03#alt3,3,77,2000.0,950.0,0.0717,0.0
DB01_to_DK03#alt3,3,78,1950.0,1000.0,0.079,0.0
DB01_to_DK03#alt3,3,79,1900.0,1000.0,0.074,0.0
DB01_to_DK03#alt3,3,80,1850.0,1000.0,0.0821,0.0
DB01_to_DK03#alt3,3,81,1800.0,1000.0,0.0904,0.0
DB01_to_DK03#alt3,3,82,1750.0,1050.0,0.1138,0.0
DB01_to_DK03#alt3,3,83,1700.0,1050.0,0.1239,0.0
DB01_to_DK03#alt3,3,84,1650.0,1050.0,0.1335,0.0
DB01_to_DK03#alt3,3,85,1600.0,1100.0,0.1661,0.0
DB01_to_DK03#alt3,3,86,1550.0,1100.0,0.1755,0.0
DB01_to_DK03#alt3,3,87,1500.0,1100.0,0.1827,0.0
DB01_to_DK03#alt3,3,88,1450.0,1150.0,0.2211,0.0
DB01_to_DK03#alt3,3,89,1400.0,1150.0,0.2231,0.0
DB01_to_DK03#alt3,3,90,1350.0,1150.0,0.2231,0.0
DB01_to_DK03#alt3,3,91,1300.0,1150.0,0.2231,0.0
DB01_to_DK03#alt3,3,92,1250.0,1150.0,0.2252,0.0
DB01_to_DK03#alt3,3,93,1200.0,1150.0,0.2407,0.0
DB01_to_DK03#alt3,3,94,1150.0,1150.0,0.253,0.0
DB01_to_DK03#alt3,3,95,1100.0,1150.0,0.2609,0.0
DB01_to_DK03#alt3,3,96,1050.0,1200.0,0.3114,0.0
DB01_to_DK03#alt3,3,97,1050.0,1250.0,0.3679,0.0
DB01_to_DK03#alt4,4,0,1000.0,3900.0,0.7165,0.0
DB01_to_DK03#alt4,4,1,950.0,3950.0,0.5903,0.0
DB01_to_DK03#alt4,4,2,900.0,4000.0,0.4746,0.0
DB01_to_DK03#alt4,4,3,850.0,4050.0,0.503,0.0
DB01_to_DK03#alt4,4,4,800.0,4100.0,0.5483,0.0
DB01_to_DK03#alt4,4,5,750.0,4150.0,0.5483,0.0
DB01_to_DK03#alt4,4,6,700.0,4100.0,0.503,0.0
DB01_to_DK03#alt4,4,7,650.0,4050.0,0.4346,0.0
DB01_to_DK03#alt4,4,8,600.0,4000.0,0.3679,0.0
DB01_to_DK03#alt4,4,9,550.0,3950.0,0.3114,0.0
DB01_to_DK03#alt4,4,10,500.0,3900.0,0.2636,0.0
DB01_to_DK03#alt4,4,11,450.0,3850.0,0.2231,0.0
DB01_to_DK03#alt4,4,12,400.0,3800.0,0.1873,0.0
DB01_to_DK03#alt4,4,13,350.0,3750.0,0.1551,0.0
DB01_to_DK03#alt4,4,14,300.0,3700.0,0.1422,0.0
DB01_to_DK03#alt4,4,15,250.0,3650.0,0.1273,0.0
DB01_to_DK03#alt4,4,16,200.0,3600.0,0.1117,0.0
DB01_to_DK03#alt4,4,17,150.0,3550.0,0.0964,0.0
DB01_to_DK03#alt4,4,18,100.0,3500.0,0.0821,0.0
DB01_to_DK03#alt4,4,19,50.0,3450.0,0.0691,0.0
DB01_to_DK03#alt4,4,20,50.0,3400.0,0.0681,0.0
DB01_to_DK03#alt4,4,21,50.0,3350.0,0.0663,0.0
DB01_to_DK03#alt4,4,22,50.0,3300.0,0.064,0.0
DB01_to_DK03#alt4,4,23,100.0,3250.0,0.0717,0.0
DB01_to_DK03#alt4,4,24,150.0,3200.0,0.079,0.0
DB01_to_DK03#alt4,4,25,100.0,3150.0,0.064,0.0
DB01_to_DK03#alt4,4,26,100.0,3100.0,0.0612,0.0
DB01_to_DK03#alt4,4,27,100.0,3050.0,0.058,0.0
DB01_to_DK03#alt4,4,28,100.0,3000.0,0.0544,0.0
DB01_to_DK03#alt4,4,29,50.0,2950.0,0.0437,0.0
DB01_to_DK03#alt4,4,30,50.0,2900.0,0.0405,0.0
DB01_to_DK03#alt4,4,31,50.0,2850.0,0.0375,0.0
DB01_to_DK03#alt4,4,32,50.0,2800.0,0.0349,0.0
DB01_to_DK03#alt4,4,33,50.0,2750.0,0.0323,0.0
DB01_to_DK03#alt4,4,34,50.0,2700.0,0.0297,0.0
DB01_to_DK03#alt4,4,35,50.0,2650.0,0.0272,0.0
DB01_to_DK03#alt4,4,36,100.0,2600.0,0.0282,0.0
DB01_to_DK03#alt4,4,37,100.0,2550.0,0.0255,0.0
DB01_to_DK03#alt4,4,38,100.0,2500.0,0.0229,0.0
DB01_to_DK03#alt4,4,39,150.0,2450.0,0.0259,0.0
DB01_to_DK03#alt4,4,40,150.0,2400.0,0.0291,0.0
DB01_to_DK03#alt4,4,41,150.0,2350.0,0.0327,0.0
DB01_to_DK03#alt4,4,42,150.0,2300.0,0.0366,0.0
DB01_to_DK03#alt4,4,43,150.0,2250.0,0.0407,0.0
DB01_to_DK03#alt4,4,44,200.0,2200.0,0.0514,0.0
DB01_to_DK03#alt4,4,45,200.0,2150.0,0.0568,0.0
DB01_to_DK03#alt4,4,46,200.0,2100.0,0.0624,0.0
DB01_to_DK03#alt4,4,47,250.0,2050.0,0.0785,0.0
DB01_to_DK03#alt4,4,48,250.0,2000.0,0.0854,0.0
DB01_to_DK03#alt4,4,49,250.0,1950.0,0.092,0.0
DB01_to_DK03#alt4,4,50,300.0,1900.0,0.1146,0.0
DB01_to_DK03#alt4,4,51,300.0,1850.0,0.1215,0.0
DB01_to_DK03#alt4,4,52,350.0,1800.0,0.1495,0.0
DB01_to_DK03#alt4,4,53,400.0,1750.0,0.1827,0.0
DB01_to_DK03#alt4,4,54,450.0,1700.0,0.2211,0.0
DB01_to_DK03#alt4,4,55,500.0,1650.0,0.2636,0.0
DB01_to_DK03#alt4,4,56,550.0,1600.0,0.3077,0.0
DB01_to_DK03#alt4,4,57,600.0,1550.0,0.3485,0.0
DB01_to_DK03#alt4,4,58,600.0,1500.0,0.3269,0.0
DB01_to_DK03#alt4,4,59,650.0,1450.0,0.3485,0.0
DB01_to_DK03#alt4,4,60,650.0,1400.0,0.3269,0.0
DB01_to_DK03#alt4,4,61,700.0,1350.0,0.344,0.0
DB01_to_DK03#alt4,4,62,750.0,1300.0,0.344,0.0
DB01_to_DK03#alt4,4,63,800.0,1250.0,0.3269,0.0
DB01_to_DK03#alt4,4,64,850.0,1200.0,0.2972,0.0
DB01_to_DK03#alt4,4,65,900.0,1150.0,0.2609,0.0
DB01_to_DK03#alt4,4,66,950.0,1150.0,0.2636,0.0
DB01_to_DK03#alt4,4,67,1000.0,1150.0,0.2636,0.0
DB01_to_DK03#alt4,4,68,1050.0,1200.0,0.3114,0.0
DB01_to_DK03#alt4,4,69,1050.0,1250.0,0.3679,0.0
DB01_to_DK03#alt5,5,0,1000.0,3900.0,0.7165,0.0
DB01_to_DK03#alt5,5,1,950.0,3900.0,0.6889,0.0
DB01_to_DK03#alt5,5,2,900.0,3850.0,0.6889,0.0
DB01_to_DK03#alt5,5,3,850.0,3800.0,0.6889,0.0
DB01_to_DK03#alt5,5,4,800.0,3750.0,0.6241,0.0
DB01_to_DK03#alt5,5,5,800.0,3700.0,0.6889,0.0
DB01_to_DK03#alt5,5,6,750.0,3650.0,0.6065,0.0
DB01_to_DK03#alt5,5,7,750.0,3600.0,0.6241,0.0
DB01_to_DK03#alt5,5,8,750.0,3550.0,0.6889,0.0
DB01_to_DK03#alt5,5,9,750.0,3500.0,0.7165,0.0
DB01_to_DK03#alt5,5,10,750.0,3450.0,0.6889,0.0
DB01_to_DK03#alt5,5,11,800.0,3400.0,0.7165,0.0
DB01_to_DK03#alt5,5,12,800.0,3350.0,0.7165,0.0
DB01_to_DK03#alt5,5,13,800.0,3300.0,0.6889,0.0
DB01_to_DK03#alt5,5,14,850.0,3250.0,0.7165,0.0
DB01_to_DK03#alt5,5,15,850.0,3200.0,0.6889,0.0
DB01_to_DK03#alt5,5,16,900.0,3150.0,0.6889,0.0
DB01_to_DK03#alt5,5,17,950.0,3100.0,0.6889,0.0
DB01_to_DK03#alt5,5,18,1000.0,3050.0,0.6241,0.0
DB01_to_DK03#alt5,5,19,1050.0,3000.0,0.5903,0.0
DB01_to_DK03#alt5,5,20,1100.0,2950.0,0.5134,0.0
DB01_to_DK03#alt5,5,21,1150.0,2900.0,0.4746,0.0
DB01_to_DK03#alt5,5,22,1200.0,2850.0,0.4275,0.0
DB01_to_DK03#alt5,5,23,1250.0,2800.0,0.3895,0.0
DB01_to_DK03#alt5,5,24,1300.0,2800.0,0.4346,0.0
DB01_to_DK03#alt5,5,25,1350.0,2750.0,0.5483,0.0
DB01_to_DK03#alt5,5,26,1400.0,2750.0,0.5903,0.0
DB01_to_DK03#alt5,5,27,1450.0,2700.0,0.7165,0.0
DB01_to_DK03#alt5,5,28,1500.0,2700.0,0.7165,0.0
DB01_to_DK03#alt5,5,29,1550.0,2700.0,0.7165,0.0
DB01_to_DK03#alt5,5,30,1600.0,2700.0,0.7165,0.0
DB01_to_DK03#alt5,5,31,1650.0,2700.0,0.6889,0.0
DB01_to_DK03#alt5,5,32,1700.0,2650.0,0.6889,0.0
DB01_to_DK03#alt5,5,33,1750.0,2600.0,0.6889,0.0
